transaction_id,date,product,region,quantity,unit_price
ba9d7f8d-b642-4da6-8b6a-4563c958242c,2024-07-18,Mouse,East,1,29.99
a65a52c5-bafa-41ed-b757-104c99171320,2024-04-19,Mouse,East,2,29.99
71cbed90-c2ca-4e15-9abc-521d1be38790,2024-10-22,Keyboard,West,5,79.99
eecb75c4-9c6d-4830-960a-71a3457f8550,2024-08-06,Headset,West,5,89.99
fda9f0d1-596a-41e6-9d10-f1bd35eb737b,2024-05-03,Keyboard,North,5,79.99
10090f6e-3b59-4efc-ad3a-604c52dd01ca,2024-10-08,Keyboard,West,4,79.99
ed31bfcd-485c-4296-993f-ebb7fd93a9c9,2024-03-07,Mouse,North,5,29.99
d9099a13-2a7f-4110-b875-f06046854bf1,2024-11-13,Keyboard,East,1,79.99
8048430d-6757-47a6-97e6-07fbc48313a1,2024-08-16,Mouse,North,2,29.99
2e67271b-6eb9-49b3-8e3f-edf8da52a0d3,2024-02-17,Headset,West,2,89.99
91d019da-0558-49e0-821c-b384ed4ff647,2024-12-17,Keyboard,West,1,79.99
63ae606a-ed85-40c0-9893-6e2c49789901,2024-03-07,Mouse,North,3,29.99
caa44553-5833-411f-b65a-d06b19437f3f,2024-06-20,Monitor,East,2,349.99
ad1a85c8-7b60-42aa-a096-5527eb760f93,2024-10-30,Headset,West,3,89.99
bc388441-ac3e-494a-a207-cf7d17574169,2024-01-14,Headset,East,2,89.99
b0f9dbe6-d9dd-43c6-bf1b-35a12bc63633,2024-08-31,Mouse,South,1,29.99
87ce514a-d53e-4829-9a2a-3114cbb73b5f,2024-03-10,Headset,North,3,89.99
0c4bc750-b479-4557-8e4e-42f2d99715ab,2024-09-23,Keyboard,East,5,79.99
79730666-4bf7-4698-8577-9cb31d0e3002,2024-05-24,Monitor,West,5,349.99
10d571fd-710a-4fdf-9329-f4493504bb7e,2024-08-12,Laptop,North,2,999.99
3905b783-e997-4795-867e-52e10966b9ce,2024-01-01,Mouse,South,4,29.99
20ceb538-5fd7-434d-adab-c97db35b0796,2024-09-26,Keyboard,North,1,79.99
6e9b257e-7ad5-412c-8866-87e6a75e7977,2024-09-10,Mouse,West,4,29.99
135bc33f-304f-4838-a530-6667c0dd7d00,2024-12-11,Keyboard,West,5,79.99
ebdbedaf-553c-4bf0-ad00-b2b40b956060,2024-08-22,Keyboard,South,3,79.99
0fe4f1da-e3f6-4c92-949d-f1ec43cd6a26,2024-10-20,Monitor,South,2,349.99
aa92c21b-f97e-4cd9-83da-ccbade20312a,2024-10-22,Mouse,South,4,29.99
0cae8f0c-e2b9-4c74-be84-d249936c9d44,2024-09-18,Headset,North,1,89.99
92e80168-fa61-44f1-9faa-24d5d01c107a,2024-04-07,Laptop,South,5,999.99
8549241e-cb75-4039-9317-ae5cec714be0,2024-05-12,Monitor,South,2,349.99
c844294c-4dc2-4a97-9619-833642f2fade,2024-12-06,Monitor,East,2,349.99
6b9b8a08-da37-433c-bfc4-36a26944b971,2024-07-29,Monitor,East,3,349.99
ae21b4c8-29d3-45af-9a4b-793b92ed4814,2024-07-30,Headset,North,4,89.99
4c789529-198e-4953-b60f-2cd8286d31b9,2024-05-24,Monitor,South,5,349.99
d7aff556-1f6c-42ef-bc11-0f21ee7432be,2024-04-04,Laptop,East,2,999.99
51df8d75-e783-41ce-9f06-0f417f2442a9,2024-07-07,Headset,North,2,N/A
fc5895c1-00aa-4767-8da5-f9f7abdf178a,2024-05-12,Monitor,East,3,349.99
a8e7f835-e02a-4735-aa4a-961bc8d5474a,2024-02-26,Laptop,West,4,999.99
54448537-4d6b-4029-bd04-dd070f303849,2024-05-01,Mouse,South,4,29.99
ffb23aa7-142b-4f96-a80c-0d89ba6bb8ab,2024-06-19,Mouse,East,5,29.99
05e2d5c5-f14c-4c64-ab37-0eb608ee355a,2024-09-02,Monitor,West,5,349.99
39eb28fd-7f65-492b-9006-4afdf4c0df94,2024-05-27,Laptop,East,2,999.99
e8c472ee-e31a-44f4-bc6d-78d0da07364e,2024-01-06,Laptop,West,2,999.99
808042a9-779a-43d1-88c8-480466525c6f,2024-10-11,Mouse,South,2,29.99
9fd13317-bf16-4694-a009-435d5547aec6,2024-06-08,Monitor,West,5,349.99
6a7cf9f3-4b53-4a28-b4d7-09d746be3aba,2024-05-02,Keyboard,East,1,79.99
11c48fed-d0ab-4c25-9895-d0aff55b0cb8,2024-04-18,Monitor,West,2,349.99
e71fdff4-724f-4be9-b6af-a5428c2505b2,2024-05-20,Keyboard,West,5,79.99
e3aedb40-515c-484a-a315-9aa890767680,2024-10-15,Laptop,West,3,999.99
0ce38baf-d3f1-4d3e-932f-a5340f3b0aaf,2024-10-26,Mouse,North,5,29.99
5e79dc43-39ab-4176-bc9f-abdf6434e1bc,2024-03-16,Headset,South,1,89.99
576eeba8-b739-42d2-a599-ba5b2a47ca3b,2024-02-05,Laptop,South,3,999.99
311e6f35-efb7-403b-aca6-c62432cbba3b,2024-09-24,Headset,East,1,89.99
64313071-55c7-4262-8d3a-c79522a1fee4,2024-03-11,Laptop,East,4,999.99
07a99033-cbca-4802-8827-c38b2972017c,2024-06-12,Laptop,South,2,999.99
10d607f5-ba26-4c3b-960a-ce2a46b7c983,2024-05-04,Keyboard,East,2,79.99
37f69bec-4d2b-4c0c-aed1-33c5aaa6def4,2024-11-21,Mouse,East,5,29.99
d95c733a-3c1e-4889-9cc5-488e5cb2a96d,2024-03-06,Keyboard,West,3,79.99
a23e9b04-f8df-4556-9ed7-c8cc40c7770e,2024-12-15,Mouse,South,2,29.99
0c52e062-c2e3-47a8-872c-96a677f87871,2024-11-29,Monitor,North,5,349.99
161f2aac-994b-4169-98be-a25723d7a9a1,2024-06-09,Mouse,North,1,29.99
cf5d2119-cb3e-43cf-badf-56053c1856bf,2024-07-24,Headset,North,1,89.99
9d28080f-ccc7-43bf-ac9e-2c6c4e1aba84,2024-12-23,Monitor,South,2,349.99
57796f0e-e019-45e8-a71c-d4c788567fbe,2024-11-01,Keyboard,West,3,79.99
29a74771-0ab9-4c9a-854c-b14cb1f425b2,2024-11-08,Monitor,North,3,349.99
98b1fb68-25fb-4eda-bca5-b4c88ff9c490,2024-07-03,Keyboard,West,3,79.99
051459db-961d-487e-819f-2345757587af,2024-04-30,Keyboard,East,2,79.99
6502e82c-32ae-4dba-aa26-51edfbfe4539,2024-12-02,Headset,North,1,89.99
b4f7064e-330c-433d-b452-b254d8d5d60c,2024-11-03,Headset,West,3,89.99
b82c3039-fca7-429a-ad62-fb756e92f072,2024-09-06,Laptop,East,3,999.99
30992775-ba64-48ee-b3f3-43590e1b579c,2024-01-19,Keyboard,West,3,79.99
641792f4-b9ae-475e-a0ec-081868971b9a,2024-09-17,Mouse,West,1,29.99
96784b7d-f51d-49d3-b430-b08b9fdd63d2,2024-11-05,Headset,North,3,89.99
58960396-9cd5-43f5-bd1a-bf29f26be6d3,2024-06-25,Headset,East,5,89.99
4f6fb76f-b575-4f30-9d65-7520de2ffa06,2024-11-14,Headset,East,4,89.99
8a431796-f3c4-42b7-ba44-d7db7469d906,2024-01-14,Keyboard,East,4,79.99
655d9b92-b5bb-4406-89c6-45b799b10a7a,2024-01-06,Laptop,North,5,999.99
36fd6f9c-438e-4dba-b89b-2fa63df9613a,2024-05-08,Headset,South,1,89.99
0de39184-f81b-444a-8a28-bc1c89c18a33,2024-08-05,Monitor,West,2,349.99
66f6cd2c-4da5-4744-9d84-b153beadd023,2024-12-05,Keyboard,North,1,79.99
ee1dc647-7c30-41cf-b2cf-eeb8fdd51864,2024-09-27,Monitor,South,4,349.99
2eb28f88-b14e-4d06-8914-c2a1777878f7,2024-01-11,Monitor,North,4,349.99
3f7a2509-794e-4a01-9b97-cc904a00cc3b,2024-11-25,Laptop,West,5,999.99
e7e90ae2-ff9c-40a8-9617-33e146d3d1fe,2024-08-29,Keyboard,North,2,79.99
5b42636c-0bd9-4985-87f5-6a3750c73cbf,2024-08-30,Laptop,South,4,999.99
f70a8173-b30f-4ff9-90b3-154bb506747a,2024-12-05,Headset,East,4,89.99
7819cf4f-3faf-4455-850b-827896682263,2024-04-11,Monitor,East,4,349.99
3c99d9db-5603-4cec-b9a7-566b5946b76a,2024-07-23,Laptop,North,2,999.99
1f0f8bf9-8b10-4553-956c-420ce43975ea,2024-11-14,Mouse,South,5,29.99
d6a6346d-e1a4-4382-9144-06c21f951397,2024-08-21,Keyboard,East,4,79.99
b714cb54-3d8a-4b16-abdc-5706af25e97a,2024-04-20,Keyboard,North,5,79.99
ddae62c8-19c1-4cae-824e-029b61c9ce1f,2024-05-09,Keyboard,South,5,79.99
afa573f3-fcfa-4a50-a010-2226f115c1db,2024-06-06,Keyboard,North,5,79.99
9e99ba62-b544-41c9-af58-c3ea4d46a7c3,2024-01-30,Headset,North,3,89.99
eb64cedc-cf5f-45b9-9393-273e2f5882b6,2024-07-19,Headset,South,1,89.99
8423e4e5-a21b-46a2-b6e1-f84d5e92e8b2,2024-01-05,Mouse,South,4,29.99
7bea16fb-2004-4889-90f9-2d8a8426271a,2024-12-10,Keyboard,South,1,79.99
e4c41864-9da0-48e0-b083-dfeffb0c9d60,2024-02-23,Mouse,East,4,29.99
5b5d8a1e-c97f-4132-a5c6-71b7de7a582c,2024-11-17,Mouse,South,1,29.99
ef448235-7dca-4423-b3d1-bae5b37c8db5,2024-07-09,Mouse,East,1,29.99
04f734ab-79a7-44b5-81a7-9d74bca7ccd6,2024-05-18,Keyboard,West,3,79.99
dee71bfe-7999-4559-a1ea-e402a7824d43,2024-08-10,Keyboard,East,1,79.99
e79c9510-26e8-4bc3-a055-6891c26890bc,2024-04-24,Keyboard,West,1,79.99
ae1881ee-b4d8-4ff6-b116-d97aa64b371f,2024-01-07,Mouse,North,3,29.99
2a8b1e85-bd9c-4407-bfa0-57eac0111151,2024-01-23,Mouse,West,3,29.99
a8ef01ef-362c-40d3-b43f-d19f81accdf8,2024-05-13,Keyboard,West,1,79.99
70bc8817-0403-419b-8686-228177da2334,2024-12-02,Laptop,North,2,999.99
a92fe993-6710-4d1f-9c17-a6ad289abe0b,2024-08-08,Headset,West,5,89.99
ca37f0eb-f1e3-4d32-b35a-33506fb6ed1d,2024-09-23,Monitor,South,1,349.99
6a402206-0517-48e7-a360-be8885a2fa78,2024-01-02,Mouse,North,5,29.99
9fcd1230-880e-4d5a-a1de-52d2dbe48557,2024-08-04,Headset,North,4,89.99
baeedc1f-48ca-4a86-8326-da822724a8f8,2024-04-03,Monitor,South,2,349.99
32fdcb70-b7f9-4d69-953e-c3f1759fe6ed,2024-05-04,Monitor,West,5,349.99
0181b95c-682b-416a-9e7a-500b643a7a99,2024-02-29,Mouse,North,1,29.99
99ec5906-13d2-4bc8-bbb5-cdc81471a1d0,2024-08-13,Laptop,North,3,999.99
f3d3e2fb-fd07-40e4-8297-0a37eb99165f,2024-12-27,Keyboard,East,2,79.99
aa3b3990-10ff-4e76-9d2b-fe39fbfab0b2,2024-01-09,Monitor,South,4,349.99
45ffc7ad-bc45-4741-b18a-d9cfea0165d0,2024-10-30,Monitor,North,5,349.99
5af5cda5-4e26-4aa2-a7a0-15a6f097821a,2024-06-08,Keyboard,North,3,79.99
b0211eec-a4c2-435d-8d19-f54e7ffa473f,2024-12-27,Headset,North,2,89.99
baf6c337-3493-4032-8334-6eb0da36b0b8,2024-03-09,Monitor,South,2,349.99
59c59730-d8b7-4491-8af6-8964067fd28f,2024-02-13,Keyboard,East,1,79.99
c0a403ec-f76b-49ec-85cd-078f6235c223,2024-06-13,Laptop,South,1,999.99
c3df6569-5017-4ff6-a599-337e36913246,2024-06-02,Mouse,East,3,29.99
86f0de18-6137-481f-9c81-c1380ecc4915,2024-09-26,Monitor,North,4,349.99
053c7392-51b3-411d-91d0-2cb84ea8ce49,2024-01-17,Laptop,East,2,999.99
3bdd9e4d-75be-4497-8e5a-8d0a1a936bba,2024-10-02,Mouse,East,5,29.99
06d35fa3-e582-4c89-8bb9-d71e808b71f2,2024-04-10,Mouse,South,2,29.99
5ecaf2b2-607d-4f76-a498-25511dc9ea01,2024-02-23,Headset,West,2,89.99
e5a028c4-283b-4acf-a73a-bd9f7d54b56f,2024-08-11,Keyboard,East,5,79.99
c458ce3a-3c5e-455c-bd12-3ce6c7356bae,2024-05-21,Mouse,North,1,29.99
cad365ca-a73a-44f5-8490-8a489487d16e,2024-02-22,Mouse,North,3,29.99
08520273-bc81-4d3f-8c83-2b03c3f07f7f,2024-01-21,Keyboard,West,3,79.99
ee215f7b-2226-4dd7-b11f-fde0740f54a4,2024-01-22,Headset,West,4,89.99
575d46b4-14ab-4e6f-a2bf-5ee6ccae002d,2024-02-16,Laptop,East,4,999.99
e0cb7c54-3722-4e47-90de-6c0f0254e993,2024-07-21,Mouse,South,2,29.99
4f97db7c-22fd-4d84-9adf-24a911e23081,2024-08-02,Laptop,South,4,999.99
cab00dec-8f3e-4754-85be-134abc8670ce,2024-02-09,Mouse,North,1,29.99
ecdc567b-c5e7-4bf1-85b0-fafd527ccaa9,2024-07-27,Mouse,West,3,29.99
18f138ff-0457-49f4-8966-665c23e9f45f,2024-08-11,Headset,South,1,89.99
4e8aa036-18c7-4c06-bd89-4a512d30b02d,2024-04-19,Keyboard,West,1,79.99
479e4d1d-15c6-40f5-9fc2-771a8ab16a04,2024-10-01,Headset,North,2,89.99
ae0400ae-4533-476a-a111-9c75046bd71d,2024-05-08,Headset,North,5,89.99
57d84d78-53d9-4416-8f5c-eb2038961124,2024-04-19,Headset,South,1,89.99
5974e982-42f3-4f8d-a78f-de73b1734b93,2024-05-08,Laptop,North,2,999.99
e90ed396-2a60-4d01-b4b3-a2bc9e2021c7,2024-10-14,Monitor,South,5,349.99
b458eae8-5d62-4a86-a41a-c7f31690aeae,2024-12-21,Laptop,South,2,999.99
ab392baa-3014-4ba1-9126-66354a83aaf1,2024-12-02,Mouse,South,2,29.99
ed040ee3-aa57-4341-848f-18e2a211d64f,2024-09-27,Mouse,West,3,29.99
c931f4dc-7847-41e9-b534-94c989e7c8aa,2024-03-15,Monitor,West,3,349.99
b99211db-00a0-487e-934f-6410c2e22f20,2024-07-16,Mouse,North,3,29.99
657f6e71-fe02-417d-8d44-bcfb8a77e4c8,2024-03-30,Mouse,North,4,29.99
c238ef66-457b-411a-a0c3-c622c455ae2f,2024-05-16,Mouse,North,1,29.99
837b3640-313b-4242-a7c5-638fa6d42ef8,2024-06-18,Monitor,West,4,349.99
aaba3b8d-4696-4855-a738-1156c644ae15,2024-12-05,Mouse,West,1,29.99
27baba27-2f77-4f94-a0d4-f5bfed0a2cc1,2024-07-23,Mouse,South,3,29.99
169f82d3-b211-41e8-8f3d-1bde48ef9e46,2024-03-30,Headset,West,1,89.99
160c8780-9010-42f7-a99d-7102c9baeae5,2024-01-30,Laptop,South,3,999.99
0719ebbc-3e34-4065-a3d8-f8b5993e0e4a,2024-05-24,Monitor,West,3,349.99
f7b5be9d-da7d-44cf-a388-aa3e1939d4b6,2024-06-27,Keyboard,East,3,79.99
d19db441-ecbc-4759-8e50-c7bdca5b41ee,2024-08-24,Mouse,West,1,29.99
7e6f5971-512f-4655-b43b-424d3c6e9b88,2024-04-01,Mouse,East,1,29.99
105e6e2f-98d0-4931-8c66-f5e3e7e33ed5,2024-07-20,Laptop,West,5,999.99
3d9ae649-5690-45b9-b11c-20160dd99969,2024-08-05,Headset,East,4,89.99
cfa62362-f3c8-4acd-9726-5dd2ed05ae9e,2024-12-03,Laptop,West,3,999.99
f5000138-d3be-4b73-81ae-a9f0f926185d,2024-04-25,Mouse,West,5,29.99
f54b58b3-4ae2-4504-b5b5-5c891523af04,2024-11-23,Laptop,West,1,999.99
01e1d15e-9309-4189-942a-e3fce5c0592a,2024-12-16,Mouse,South,1,29.99
03ffd3b7-ad93-45a5-889d-eac112351db2,2024-02-09,Laptop,North,1,999.99
0d49e7ba-a222-4570-8201-61822600ccac,2024-10-11,Mouse,East,4,29.99
76b16f34-c4ad-4240-a437-102be9123899,2024-04-03,Laptop,West,4,999.99
9e6d6cf7-a314-4a93-bd85-ca3bd1a34af2,2024-11-16,Laptop,West,3,999.99
c5a6c775-abe6-4141-88c3-6845c5a67c26,2024-06-11,Monitor,West,2,349.99
70139845-73cf-406c-a50c-e95b6f999f90,2024-11-25,Laptop,North,3,999.99
510389ea-723f-4997-8318-0f43fee14f6c,2024-01-17,Monitor,South,5,349.99
3592acd4-86e9-42fb-9ea0-2febf68dfc0a,2024-01-17,Monitor,South,3,349.99
b25dd3fb-aec6-413c-997f-735d45b07cad,2024-04-10,Monitor,South,3,349.99
6f944ac0-5efd-4cee-9202-fb109023a797,2024-04-01,Mouse,West,3,29.99
42ad0dab-48d3-4d0e-a6d7-bfe90d5960eb,2024-06-01,Monitor,North,4,349.99
d0e15688-8185-416f-8573-30f01a414414,2024-08-31,Keyboard,East,2,79.99
f6b348c5-4c52-45e4-bcb0-c4d85dcf577e,2024-07-25,Monitor,East,3,349.99
ffeaab18-5406-4047-92c1-3a5c1ec36ff5,2024-03-09,Headset,West,2,89.99
7263d564-80e3-4576-aae3-01ba12a8988a,2024-08-24,Mouse,East,4,29.99
c778f374-530b-48bf-81f3-6d8d340ac3b9,2024-12-25,Laptop,North,5,999.99
a2e8d1ea-d0d2-4699-b75a-fccfafd51031,2024-08-22,Mouse,North,4,29.99
2491c140-136d-4637-89d4-b4eddc892874,2024-09-14,Keyboard,South,2,79.99
171aded6-a9e2-4f41-be82-7a070e6f9b41,2024-05-21,Laptop,North,,999.99
552a5810-6969-483c-85ae-0aff463ae1c1,2024-01-09,Laptop,North,1,999.99
73915bef-1009-4f8e-b855-c64af66c77c5,2024-03-27,Keyboard,South,3,79.99
c63b92d9-6438-4e6a-b8db-6ce0fe971012,2024-10-23,Headset,East,1,89.99
fbe3a362-d83e-4887-9691-0af1d12a38fb,2024-03-20,Laptop,South,4,999.99
e187db4b-ca25-442c-bcf5-9068e5b51039,2024-07-27,Monitor,North,2,349.99
a2589645-854d-4f31-a45e-89d214cbad3f,2024-04-13,Headset,South,4,89.99
7be46f58-c3ae-4d3d-8ccb-cb6c27ccb1e5,2024-02-24,Keyboard,North,4,79.99
93c50485-28a3-4b84-87eb-32cf46a9f026,2024-04-28,Mouse,North,1,29.99
61961cb1-1d5a-45f0-b2e8-8b033067952c,2024-05-07,Headset,West,5,89.99
1f4a4004-6dca-457c-af11-c88970b08cf0,2024-11-28,Mouse,South,2,29.99
94651ec3-c3b8-4e9b-8140-5c12c31e67f3,2024-11-15,Mouse,West,1,29.99
5ac2865a-dd89-4909-a3d8-4308500e3a46,2024-03-12,Laptop,West,1,999.99
5ed3d542-ae70-47f2-9283-f7d3bd351736,2024-09-23,Mouse,North,1,29.99
4ad316fa-527e-4ba2-9510-ec4d5ea6a1e2,2024-10-22,Mouse,North,4,29.99
e7ea7053-189c-47c9-9300-b6c0926e989f,2024-06-15,Monitor,East,5,349.99
fe054c97-d548-4055-9663-ba91bdbf527b,2024-12-19,Mouse,South,5,29.99
c0067cf9-0df3-41b5-bb7a-af327261517a,2024-06-01,Headset,South,4,89.99
c7f402cc-53d4-4e38-8700-ea2adf5ae3f3,2024-12-18,Laptop,North,2,999.99
550985fd-3c9d-4024-a898-1549a3dd2795,2024-01-01,Laptop,South,4,999.99
32e0e72c-6b69-445f-b236-cdd4f490781d,2024-01-13,Headset,West,4,89.99
ae6dfded-fdb2-43e7-aad8-0b7f04c7ebf5,2024-06-10,Keyboard,West,2,79.99
fa912015-2b04-4aa3-8765-d1eba6ba7b10,2024-03-30,Mouse,West,2,29.99
768a8dc5-d5af-4ac2-a003-df9a9b2ec257,2024-12-07,Laptop,West,5,999.99
b5681737-01b3-43c9-8803-b18842588390,2024-11-10,Keyboard,East,4,79.99
d48b6dc7-90f9-453f-94ac-da93c9912103,2024-12-27,Laptop,North,2,999.99
9e56d989-3fbd-4a55-8737-0b9907139d16,2024-09-23,Keyboard,West,2,79.99
49ba19f8-4dfe-4be9-8646-fddd634014b3,2024-10-26,Monitor,South,3,349.99
c748caeb-c00e-41db-ac65-0cc56326bca2,2024-09-03,Mouse,South,4,29.99
04f543b5-8db8-4241-9871-53216f881c5b,2024-04-06,Keyboard,South,3,79.99
48baca12-d0b0-4163-8569-37f47c7bcece,2024-09-17,Monitor,South,4,349.99
e572b8b7-4b6b-4405-a5a8-3c9efb5f093e,2024-12-24,Monitor,West,5,349.99
9fb1fff4-840a-498c-84af-ab20e86a5a6e,2024-12-24,Headset,North,2,89.99
9bb4969a-bb03-4d0f-86d3-217c057a6658,2024-07-12,Laptop,North,3,999.99
ee4b5628-12c8-43bc-a0cd-25a42715fad7,2024-07-25,Monitor,South,2,349.99
74e04c8b-a923-4c90-ac1f-af34a23f03f7,2024-03-10,Headset,North,5,89.99
4026afef-98f7-4767-b008-6b9f851747e3,2024-08-20,Keyboard,South,4,79.99
e971c5b6-747e-41a3-ac68-7f6dd1d4aadf,2024-06-25,Headset,South,5,89.99
5b7c722c-9a6e-4648-924e-a411b1e5583f,2024-06-08,Keyboard,North,4,79.99
38477746-4507-4322-9e8a-45079b389746,2024-04-27,Mouse,East,2,29.99
20d69fbd-b9d6-4537-aeaf-a2be4e09731b,2024-04-29,Mouse,South,5,29.99
1327a159-bc83-420e-83f3-b1f4cbfabc8b,2024-10-26,Laptop,West,1,999.99
127aa017-876e-4b10-aeef-38cd01225e2e,2024-11-12,Keyboard,West,4,79.99
93c16ca6-7d7d-4dd2-af87-da07b1f94a55,2024-05-02,Mouse,North,1,29.99
70a2c169-f6d3-42bf-bcc3-38842a7a04c3,2024-01-16,Keyboard,North,2,79.99
946fb696-deee-454d-a6f3-5e9b436cff21,2024-06-25,Keyboard,East,1,79.99
00d69fd8-409a-4e6c-834b-d77cc3d1b434,2024-12-28,Mouse,East,4,29.99
01bd2dad-3674-4a7f-8020-b916f83de6c1,2024-05-02,Laptop,East,3,999.99
18e241cb-0635-4db6-9c41-e157be3d459c,2024-04-20,Headset,South,3,89.99
f90d3868-0a09-491f-9c02-9e0e31f0777e,2024-01-12,Headset,South,2,89.99
b945a338-f768-47cb-b6fe-a8cd84a4c1ad,2024-12-02,Mouse,West,1,29.99
cea95584-c2b3-451c-9086-f31aa280b6d4,2024-09-26,Mouse,South,1,29.99
fa556f78-c90e-483a-91cf-67c0ae60e042,2024-03-25,Mouse,South,4,29.99
52abe128-6587-43f3-aa3f-e7e212816c12,2024-10-27,Keyboard,South,3,79.99
df880897-840e-4373-b549-30bb47e44755,2024-09-02,Laptop,East,2,999.99
9ff79e1d-57e8-443b-9a6c-9ffe4686b23c,2024-03-13,Monitor,North,3,349.99
771564db-90a2-4a0d-8af5-70c6af23571d,2024-04-09,Laptop,West,3,999.99
a5134343-4b5b-49cc-9472-744e8eee5f7a,2024-12-29,Mouse,North,4,29.99
bc463442-d05b-473c-9d5f-514640735b43,2024-07-01,Laptop,South,4,999.99
430053a3-65ca-4e08-a5d2-46716eb7696b,2024-02-27,Mouse,South,4,29.99
604002e1-9427-4756-90c3-7ee4d6993214,2024-12-01,Mouse,North,2,29.99
987ca5de-e419-49e5-9bfb-a3d87247bebc,2024-06-10,Laptop,South,4,999.99
a8d205e1-f818-4ac8-b73b-c848b99bc43b,2024-01-20,Monitor,East,2,349.99
46e2f030-cdbb-4b2e-b53c-cc655ed3579c,2024-11-18,Monitor,South,4,349.99
894f2682-38b9-477b-be4b-10075596d2b8,2024-10-13,Headset,West,4,89.99
5dc6886f-524c-4ccf-b0ce-30ac5b0aba66,2024-12-23,Monitor,East,3,349.99
04d085e4-fc55-457d-bb84-bfed42031381,2024-10-08,Laptop,East,3,999.99
c4c0ce4d-5d83-4532-a549-e672112e6ddc,2024-11-24,Monitor,East,4,349.99
f032ba30-0b2d-4066-a2ab-7460fb873a80,2024-07-05,Headset,East,5,89.99
1f72ace0-aa99-4507-a2d6-7d47f68f4cd1,2024-10-14,Mouse,South,2,29.99
58c04a36-4583-4d40-ab96-044ed9ed8667,2024-06-15,Monitor,West,1,349.99
75d5b2da-49af-4132-a9a9-c1371555e75e,2024-07-24,Monitor,South,1,349.99
66ca5573-a976-4383-aeb2-7a5e31df2075,2024-02-02,Monitor,South,3,349.99
091c799c-8fd7-479a-85e3-4a100568f698,2024-01-17,Mouse,West,1,29.99
cd7f032f-28b4-46cf-90f2-fd19300a1015,2024-09-10,Mouse,East,5,29.99
227c46fc-781c-47e4-a420-268dcde46916,2024-07-10,Mouse,East,4,29.99
1565dd88-d851-451f-9dff-a39b7894ef15,2024-11-03,Mouse,East,4,29.99
9c50e2a4-0455-4826-ba0e-23f9676ed194,2024-11-03,Keyboard,West,2,79.99
0a634e36-c029-4e74-8336-ef06e4b0037b,2024-12-08,Keyboard,South,5,79.99
6c39f50e-e3b4-4c3a-8c67-6ca348a292b7,2024-03-29,Laptop,South,5,999.99
c2472113-c682-4ebf-b3c7-aab8f3b01f9a,2024-03-12,Monitor,North,4,349.99
428ec75f-9b5a-4bb8-914a-ca1e2d4e4165,2024-11-24,Laptop,East,4,999.99
18c2ef4b-7687-45cf-9a73-451e9d9db448,2024-05-31,Keyboard,West,3,79.99
776644f0-c344-4ec9-b2a6-9d1d88ca9d04,2024-11-22,Laptop,East,5,999.99
de012758-194b-4bd4-90ec-cb57eb94c987,2024-01-03,Headset,East,5,89.99
5d278236-1ba3-42a6-9d7f-d0bcc9554aec,2024-02-26,Laptop,North,1,999.99
f7843f88-7e89-4794-98b2-fe7e30114d95,2024-05-01,Monitor,South,3,349.99
1afdf6fb-6621-4d95-8c6d-455fc883c9a5,2024-07-03,Mouse,East,3,29.99
7739c02d-1498-4c44-83fd-5f347c5ed9ba,2024-06-07,Laptop,East,4,999.99
4d30d087-8d2c-41ac-8115-4937b658fc45,2024-08-29,Monitor,East,4,349.99
ec72481c-a3ea-4d9a-8b28-2781486d39e7,2024-08-19,Headset,East,3,89.99
2de79020-d583-4439-925d-e6485a310dca,2024-01-23,Headset,North,4,89.99
eafe5156-9ba0-42f6-a4b4-ce7686843889,2024-01-25,Mouse,South,4,29.99
49f9a573-3c01-4e6c-a9a7-26e5d3178cf1,2024-04-10,Monitor,North,2,349.99
ab72a7ca-47f2-4c41-b2dd-2b0f672b8e54,2024-08-01,Monitor,West,4,349.99
ef79dec5-f4bb-49b9-9d82-fe60dfe9f468,2024-02-17,Headset,West,5,89.99
fe22c776-25af-4cb2-9232-de510364fd5f,2024-02-21,Mouse,North,5,29.99
3f8a6aa9-a4ac-47f5-9930-67bfb5a08177,2024-04-08,Monitor,South,3,349.99
2c3e1424-1b5d-4710-885e-a30af0b27ad5,2024-02-23,Headset,North,5,89.99
319a98a9-c61b-444f-ab16-659cf3b87538,2024-11-09,Headset,East,5,89.99
63338b75-1dca-4c6b-961a-6eb60d795fc8,2024-06-03,Keyboard,West,5,79.99
d71095bb-9fdb-4fc8-94f8-a05f3887f067,2024-04-22,Headset,East,5,89.99
e09f0390-2b7b-463a-966d-b19aef051a8a,2024-05-14,Laptop,West,1,999.99
a8222e60-9ba7-4aa5-a06c-df629500f2d8,2024-06-03,Keyboard,South,4,79.99
d6f4ba53-1830-4107-b7bd-10a53f92fd48,2024-03-28,Laptop,East,4,999.99
6e96966f-fb11-4ef7-b014-f7e0ae9c62ec,2024-08-23,Mouse,East,2,29.99
5a806b64-2b87-4eac-a033-39bf2b048edf,2024-08-15,Laptop,West,3,999.99
b55cc7ca-f66c-48f4-ad97-9183494d09b0,2024-01-08,Keyboard,West,2,79.99
7586fea9-b820-41b2-832e-be778ef55b1c,2024-11-21,Laptop,North,4,999.99
dcfce5bc-1d04-46d7-9f81-579d6f0d20c0,2024-04-10,Monitor,West,2,349.99
8e9fd86b-c1ae-4a23-aef9-7b0def1d5f3b,2024-05-13,Headset,South,1,89.99
